Id,Date,Hour,StepTotal,Calories
4702921684,2016-04-21,8,82,95
4702921684,2016-04-21,9,0,84
4702921684,2016-04-21,10,0,85
4702921684,2016-04-21,11,0,85
4702921684,2016-04-21,12,214,117
4702921684,2016-04-21,13,112,101
4702921684,2016-04-21,14,185,111
4702921684,2016-04-21,15,124,106
4702921684,2016-04-21,16,215,115
4702921684,2016-04-21,17,1439,208
4702921684,2016-04-21,18,608,159
4702921684,2016-04-21,19,806,181
4702921684,2016-04-21,20,543,146
4702921684,2016-04-21,21,0,84
4702921684,2016-04-21,22,0,84
4702921684,2016-04-21,23,0,84
4702921684,2016-04-22,0,0,84
4702921684,2016-04-22,1,0,84
4702921684,2016-04-22,2,0,84
4702921684,2016-04-22,3,0,84
4702921684,2016-04-22,4,0,84
4702921684,2016-04-22,5,0,84
4702921684,2016-04-22,6,0,84
4702921684,2016-04-22,7,0,84
4702921684,2016-04-22,8,0,84
4702921684,2016-04-22,9,0,84
4702921684,2016-04-22,10,0,84
4702921684,2016-04-22,11,0,84
4702921684,2016-04-22,12,0,84
4702921684,2016-04-22,13,0,84
4702921684,2016-04-22,14,0,84
4702921684,2016-04-22,15,0,84
4702921684,2016-04-22,16,0,84
4702921684,2016-04-22,17,0,84
4702921684,2016-04-22,18,0,84
4702921684,2016-04-22,19,0,84
4702921684,2016-04-22,20,368,148
4702921684,2016-04-22,21,939,192
4702921684,2016-04-22,22,357,134
4702921684,2016-04-22,23,0,87
4702921684,2016-04-23,0,0,84
4702921684,2016-04-23,1,0,85
4702921684,2016-04-23,2,0,85
4702921684,2016-04-23,3,0,85
4702921684,2016-04-23,4,0,85
4702921684,2016-04-23,5,0,85
4702921684,2016-04-23,6,0,84
4702921684,2016-04-23,7,156,110
4702921684,2016-04-23,8,247,120
4702921684,2016-04-23,9,1616,234
4702921684,2016-04-23,10,786,184
4702921684,2016-04-23,11,2196,277
4702921684,2016-04-23,12,1615,240
4702921684,2016-04-23,13,1259,205
4702921684,2016-04-23,14,964,203
4702921684,2016-04-23,15,1411,228
4702921684,2016-04-23,16,856,196
4702921684,2016-04-23,17,869,178
4702921684,2016-04-23,18,337,137
4702921684,2016-04-23,19,652,174
4702921684,2016-04-23,20,616,167
4702921684,2016-04-23,21,1272,223
4702921684,2016-04-23,22,274,138
4702921684,2016-04-23,23,0,84
4702921684,2016-04-24,0,0,85
4702921684,2016-04-24,1,0,84
4702921684,2016-04-24,2,0,85
4702921684,2016-04-24,3,4,87
4702921684,2016-04-24,4,0,85
4702921684,2016-04-24,5,0,84
4702921684,2016-04-24,6,23,90
4702921684,2016-04-24,7,214,110
4702921684,2016-04-24,8,272,130
4702921684,2016-04-24,9,684,158
4702921684,2016-04-24,10,864,184
4702921684,2016-04-24,11,490,141
4702921684,2016-04-24,12,3023,335
4702921684,2016-04-24,13,3962,393
4702921684,2016-04-24,14,1248,200
4702921684,2016-04-24,15,102,111
4702921684,2016-04-24,16,9,92
4702921684,2016-04-24,17,574,163
4702921684,2016-04-24,18,1726,237
4702921684,2016-04-24,19,1045,207
4702921684,2016-04-24,20,554,169
4702921684,2016-04-24,21,132,116
4702921684,2016-04-24,22,124,108
4702921684,2016-04-24,23,0,85
4702921684,2016-04-25,0,0,84
4702921684,2016-04-25,1,0,85
4702921684,2016-04-25,2,0,85
4702921684,2016-04-25,3,0,85
4702921684,2016-04-25,4,0,84
4702921684,2016-04-25,5,162,104
4702921684,2016-04-25,6,719,163
4702921684,2016-04-25,7,249,114
4702921684,2016-04-25,8,161,102
4702921684,2016-04-25,9,15,91
4702921684,2016-04-25,10,203,108
4702921684,2016-04-25,11,157,110
4702921684,2016-04-25,12,149,113
4702921684,2016-04-25,13,273,123
4702921684,2016-04-25,14,248,127
4702921684,2016-04-25,15,209,111
4702921684,2016-04-25,16,182,118
4702921684,2016-04-25,17,1087,187
4702921684,2016-04-25,18,577,151
4702921684,2016-04-25,19,2019,262
4702921684,2016-04-25,20,691,180
4702921684,2016-04-25,21,1395,233
4702921684,2016-04-25,22,644,156
4702921684,2016-04-25,23,0,84
4702921684,2016-04-26,0,0,84
4702921684,2016-04-26,1,0,84
4702921684,2016-04-26,2,0,85
4702921684,2016-04-26,3,0,84
4702921684,2016-04-26,4,0,85
4702921684,2016-04-26,5,57,92
4702921684,2016-04-26,6,924,184
4702921684,2016-04-26,7,263,122
4702921684,2016-04-26,8,0,84
4702921684,2016-04-26,9,0,84
4702921684,2016-04-26,10,0,86
4702921684,2016-04-26,11,155,106
4702921684,2016-04-26,12,286,119
4702921684,2016-04-26,13,86,99
4702921684,2016-04-26,14,241,113
4702921684,2016-04-26,15,131,105
4702921684,2016-04-26,16,31,95
4702921684,2016-04-26,17,974,176
4702921684,2016-04-26,18,936,185
4702921684,2016-04-26,19,741,180
4702921684,2016-04-26,20,505,159
4702921684,2016-04-26,21,606,172
4702921684,2016-04-26,22,172,117
4702921684,2016-04-26,23,0,84
4702921684,2016-04-27,0,0,85
4702921684,2016-04-27,1,0,85
4702921684,2016-04-27,2,0,85
4702921684,2016-04-27,3,0,85
4702921684,2016-04-27,4,0,84
4702921684,2016-04-27,5,36,91
4702921684,2016-04-27,6,1249,201
4702921684,2016-04-27,7,432,146
4702921684,2016-04-27,8,64,97
4702921684,2016-04-27,9,40,105
4702921684,2016-04-27,10,144,104
4702921684,2016-04-27,11,158,105
4702921684,2016-04-27,12,226,115
4702921684,2016-04-27,13,130,110
4702921684,2016-04-27,14,103,103
4702921684,2016-04-27,15,205,118
4702921684,2016-04-27,16,268,122
4702921684,2016-04-27,17,529,147
4702921684,2016-04-27,18,594,159
4702921684,2016-04-27,19,375,154
4702921684,2016-04-27,20,1649,253
4702921684,2016-04-27,21,686,171
4702921684,2016-04-27,22,88,94
4702921684,2016-04-27,23,0,84
4702921684,2016-04-28,0,0,84
4702921684,2016-04-28,1,0,85
4702921684,2016-04-28,2,0,86
4702921684,2016-04-28,3,0,85
4702921684,2016-04-28,4,0,84
4702921684,2016-04-28,5,6,87
4702921684,2016-04-28,6,744,163
4702921684,2016-04-28,7,174,111
4702921684,2016-04-28,8,107,102
4702921684,2016-04-28,9,1455,214
4702921684,2016-04-28,10,89,104
4702921684,2016-04-28,11,151,102
4702921684,2016-04-28,12,996,177
4702921684,2016-04-28,13,104,103
4702921684,2016-04-28,14,101,105
4702921684,2016-04-28,15,191,112
4702921684,2016-04-28,16,156,110
4702921684,2016-04-28,17,900,171
4702921684,2016-04-28,18,211,134
4702921684,2016-04-28,19,1962,268
4702921684,2016-04-28,20,614,163
4702921684,2016-04-28,21,612,169
4702921684,2016-04-28,22,450,129
4702921684,2016-04-28,23,0,85
4702921684,2016-04-29,0,0,85
4702921684,2016-04-29,1,0,86
4702921684,2016-04-29,2,0,85
4702921684,2016-04-29,3,0,84
4702921684,2016-04-29,4,0,84
4702921684,2016-04-29,5,0,85
4702921684,2016-04-29,6,816,181
4702921684,2016-04-29,7,483,140
4702921684,2016-04-29,8,151,105
4702921684,2016-04-29,9,901,163
4702921684,2016-04-29,10,162,105
4702921684,2016-04-29,11,175,115
4702921684,2016-04-29,12,1079,186
4702921684,2016-04-29,13,261,125
4702921684,2016-04-29,14,155,116
4702921684,2016-04-29,15,302,133
4702921684,2016-04-29,16,281,126
4702921684,2016-04-29,17,1223,200
4702921684,2016-04-29,18,1123,199
4702921684,2016-04-29,19,1278,211
4702921684,2016-04-29,20,678,176
4702921684,2016-04-29,21,533,163
4702921684,2016-04-29,22,329,127
4702921684,2016-04-29,23,0,84
4702921684,2016-04-30,0,0,84
4702921684,2016-04-30,1,0,84
4702921684,2016-04-30,2,0,85
4702921684,2016-04-30,3,0,85
4702921684,2016-04-30,4,0,85
4702921684,2016-04-30,5,0,85
4702921684,2016-04-30,6,138,104
4702921684,2016-04-30,7,261,129
4702921684,2016-04-30,8,545,148
4702921684,2016-04-30,9,494,158
4702921684,2016-04-30,10,392,141
4702921684,2016-04-30,11,2135,267
4702921684,2016-04-30,12,1083,192
4702921684,2016-04-30,13,1623,235
4702921684,2016-04-30,14,1757,254
4702921684,2016-04-30,15,1009,203
4702921684,2016-04-30,16,392,152
4702921684,2016-04-30,17,315,120
4702921684,2016-04-30,18,0,84
4702921684,2016-04-30,19,0,84
4702921684,2016-04-30,20,0,84
4702921684,2016-04-30,21,0,84
4702921684,2016-04-30,22,0,84
4702921684,2016-04-30,23,0,84
4702921684,2016-05-01,0,0,84
4702921684,2016-05-01,1,0,84
4702921684,2016-05-01,2,0,84
4702921684,2016-05-01,3,0,84
4702921684,2016-05-01,4,0,84
4702921684,2016-05-01,5,0,84
4702921684,2016-05-01,6,0,84
4702921684,2016-05-01,7,0,84
4702921684,2016-05-01,8,0,84
4702921684,2016-05-01,9,0,84
4702921684,2016-05-01,10,0,84
4702921684,2016-05-01,11,0,84
4702921684,2016-05-01,12,0,84
4702921684,2016-05-01,13,0,84
4702921684,2016-05-01,14,0,84
4702921684,2016-05-01,15,0,84
4702921684,2016-05-01,16,0,84
4702921684,2016-05-01,17,0,84
4702921684,2016-05-01,18,0,84
4702921684,2016-05-01,19,0,84
4702921684,2016-05-01,20,0,84
4702921684,2016-05-01,21,0,84
4702921684,2016-05-01,22,0,84
4702921684,2016-05-01,23,0,84
4702921684,2016-05-02,0,0,84
4702921684,2016-05-02,1,0,84
4702921684,2016-05-02,2,0,84
4702921684,2016-05-02,3,0,84
4702921684,2016-05-02,4,0,84
4702921684,2016-05-02,5,0,84
4702921684,2016-05-02,6,0,84
4702921684,2016-05-02,7,0,84
4702921684,2016-05-02,8,0,84
4702921684,2016-05-02,9,0,84
4702921684,2016-05-02,10,0,85
4702921684,2016-05-02,11,0,84
4702921684,2016-05-02,12,212,122
4702921684,2016-05-02,13,179,122
4702921684,2016-05-02,14,148,110
4702921684,2016-05-02,15,75,112
4702921684,2016-05-02,16,237,124
4702921684,2016-05-02,17,1507,224
4702921684,2016-05-02,18,614,163
4702921684,2016-05-02,19,1848,258
4702921684,2016-05-02,20,483,153
4702921684,2016-05-02,21,1507,233
4702921684,2016-05-02,22,435,144
4702921684,2016-05-02,23,0,85
4702921684,2016-05-03,0,0,85
4702921684,2016-05-03,1,0,85
4702921684,2016-05-03,2,0,85
4702921684,2016-05-03,3,13,91
4702921684,2016-05-03,4,24,92
4702921684,2016-05-03,5,617,143
4702921684,2016-05-03,6,1604,233
4702921684,2016-05-03,7,424,136
4702921684,2016-05-03,8,169,102
4702921684,2016-05-03,9,1321,201
4702921684,2016-05-03,10,54,97
4702921684,2016-05-03,11,113,102
4702921684,2016-05-03,12,272,117
4702921684,2016-05-03,13,176,118
4702921684,2016-05-03,14,320,127
4702921684,2016-05-03,15,351,137
4702921684,2016-05-03,16,163,115
4702921684,2016-05-03,17,1046,184
4702921684,2016-05-03,18,539,151
4702921684,2016-05-03,19,560,164
4702921684,2016-05-03,20,518,171
4702921684,2016-05-03,21,656,182
4702921684,2016-05-03,22,514,142
4702921684,2016-05-03,23,0,85
4702921684,2016-05-04,0,0,85
4702921684,2016-05-04,1,15,89
4702921684,2016-05-04,2,0,85
4702921684,2016-05-04,3,0,84
4702921684,2016-05-04,4,0,86
4702921684,2016-05-04,5,45,92
4702921684,2016-05-04,6,713,163
4702921684,2016-05-04,7,263,120
4702921684,2016-05-04,8,0,87
4702921684,2016-05-04,9,783,153
4702921684,2016-05-04,10,847,164
4702921684,2016-05-04,11,0,92
4702921684,2016-05-04,12,273,128
4702921684,2016-05-04,13,168,115
4702921684,2016-05-04,14,259,128
4702921684,2016-05-04,15,0,84
4702921684,2016-05-04,16,11,89
4702921684,2016-05-04,17,1353,215
4702921684,2016-05-04,18,730,170
4702921684,2016-05-04,19,876,178
4702921684,2016-05-04,20,537,166
4702921684,2016-05-04,21,915,203
4702921684,2016-05-04,22,373,143
4702921684,2016-05-04,23,0,84
4702921684,2016-05-05,0,0,85
4702921684,2016-05-05,1,0,85
4702921684,2016-05-05,2,11,87
4702921684,2016-05-05,3,0,85
4702921684,2016-05-05,4,0,86
4702921684,2016-05-05,5,11,87
4702921684,2016-05-05,6,1006,189
4702921684,2016-05-05,7,160,112
4702921684,2016-05-05,8,157,106
4702921684,2016-05-05,9,1326,204
4702921684,2016-05-05,10,143,110
4702921684,2016-05-05,11,117,106
4702921684,2016-05-05,12,1184,193
4702921684,2016-05-05,13,45,98
4702921684,2016-05-05,14,119,104
4702921684,2016-05-05,15,0,90
4702921684,2016-05-05,16,129,102
4702921684,2016-05-05,17,901,181
4702921684,2016-05-05,18,635,164
4702921684,2016-05-05,19,652,160
4702921684,2016-05-05,20,789,178
4702921684,2016-05-05,21,961,187
4702921684,2016-05-05,22,268,122
4702921684,2016-05-05,23,0,84
4702921684,2016-05-06,0,7,87
4702921684,2016-05-06,1,0,85
4702921684,2016-05-06,2,12,91
4702921684,2016-05-06,3,10,89
4702921684,2016-05-06,4,0,85
4702921684,2016-05-06,5,0,85
4702921684,2016-05-06,6,880,173
4702921684,2016-05-06,7,359,135
4702921684,2016-05-06,8,252,111
4702921684,2016-05-06,9,1163,185
4702921684,2016-05-06,10,113,101
4702921684,2016-05-06,11,177,113
4702921684,2016-05-06,12,407,135
4702921684,2016-05-06,13,126,108
4702921684,2016-05-06,14,227,114
4702921684,2016-05-06,15,125,108
4702921684,2016-05-06,16,695,161
4702921684,2016-05-06,17,676,164
4702921684,2016-05-06,18,732,172
4702921684,2016-05-06,19,575,155
4702921684,2016-05-06,20,152,122
4702921684,2016-05-06,21,222,109
4702921684,2016-05-06,22,0,85
4702921684,2016-05-06,23,0,84
4702921684,2016-05-07,0,8,87
4702921684,2016-05-07,1,0,85
4702921684,2016-05-07,2,0,85
4702921684,2016-05-07,3,0,85
4702921684,2016-05-07,4,0,84
4702921684,2016-05-07,5,0,85
4702921684,2016-05-07,6,306,128
4702921684,2016-05-07,7,742,178
4702921684,2016-05-07,8,1007,212
4702921684,2016-05-07,9,509,160
4702921684,2016-05-07,10,1441,214
4702921684,2016-05-07,11,1628,231
4702921684,2016-05-07,12,1598,239
4702921684,2016-05-07,13,714,179
4702921684,2016-05-07,14,910,194
4702921684,2016-05-07,15,1019,199
4702921684,2016-05-07,16,955,183
4702921684,2016-05-07,17,506,156
4702921684,2016-05-07,18,1140,210
4702921684,2016-05-07,19,266,135
4702921684,2016-05-07,20,1367,240
4702921684,2016-05-07,21,249,137
4702921684,2016-05-07,22,5,92
4702921684,2016-05-07,23,0,85
4702921684,2016-05-08,0,0,84
4702921684,2016-05-08,1,0,84
4702921684,2016-05-08,2,0,84
4702921684,2016-05-08,3,0,84
4702921684,2016-05-08,4,0,84
4702921684,2016-05-08,5,0,84
4702921684,2016-05-08,6,0,84
4702921684,2016-05-08,7,0,84
4702921684,2016-05-08,8,0,84
4702921684,2016-05-08,9,39,94
4702921684,2016-05-08,10,227,131
4702921684,2016-05-08,11,1570,233
4702921684,2016-05-08,12,3016,340
4702921684,2016-05-08,13,1236,207
4702921684,2016-05-08,14,2336,281
4702921684,2016-05-08,15,1050,184
4702921684,2016-05-08,16,2315,280
4702921684,2016-05-08,17,145,123
4702921684,2016-05-08,18,347,141
4702921684,2016-05-08,19,344,136
4702921684,2016-05-08,20,120,104
4702921684,2016-05-08,21,38,96
4702921684,2016-05-08,22,74,97
4702921684,2016-05-08,23,0,85
4702921684,2016-05-09,0,0,86
4702921684,2016-05-09,1,0,84
4702921684,2016-05-09,2,0,84
4702921684,2016-05-09,3,0,85
4702921684,2016-05-09,4,0,84
4702921684,2016-05-09,5,0,86
4702921684,2016-05-09,6,1112,184
4702921684,2016-05-09,7,509,146
4702921684,2016-05-09,8,0,86
4702921684,2016-05-09,9,1269,195
4702921684,2016-05-09,10,105,112
4702921684,2016-05-09,11,153,106
4702921684,2016-05-09,12,256,125
4702921684,2016-05-09,13,298,117
4702921684,2016-05-09,14,107,106
4702921684,2016-05-09,15,228,122
4702921684,2016-05-09,16,237,123
4702921684,2016-05-09,17,1077,190
4702921684,2016-05-09,18,1058,192
4702921684,2016-05-09,19,388,141
4702921684,2016-05-09,20,683,171
4702921684,2016-05-09,21,535,156
4702921684,2016-05-09,22,212,122
4702921684,2016-05-09,23,5,88
4702921684,2016-05-10,0,0,85
4702921684,2016-05-10,1,0,85
4702921684,2016-05-10,2,0,85
4702921684,2016-05-10,3,0,84
4702921684,2016-05-10,4,0,85
4702921684,2016-05-10,5,0,85
4702921684,2016-05-10,6,1421,214
4702921684,2016-05-10,7,280,129
4702921684,2016-05-10,8,1297,199
4702921684,2016-05-10,9,149,103
4702921684,2016-05-10,10,151,101
4702921684,2016-05-10,11,120,103
4702921684,2016-05-10,12,1310,199
4702921684,2016-05-10,13,82,101
4702921684,2016-05-10,14,75,98
4702921684,2016-05-10,15,163,111
4702921684,2016-05-10,16,232,110
4702921684,2016-05-10,17,820,172
4702921684,2016-05-10,18,298,133
4702921684,2016-05-10,19,1917,257
4702921684,2016-05-10,20,549,170
4702921684,2016-05-10,21,1523,252
4702921684,2016-05-10,22,226,126
4702921684,2016-05-10,23,0,84
4702921684,2016-05-11,0,0,84
4702921684,2016-05-11,1,0,84
4702921684,2016-05-11,2,0,86
4702921684,2016-05-11,3,0,85
4702921684,2016-05-11,4,0,85
4702921684,2016-05-11,5,41,94
4702921684,2016-05-11,6,776,162
4702921684,2016-05-11,7,102,92
4702921684,2016-05-11,8,1355,198
4702921684,2016-05-11,9,71,100
4702921684,2016-05-11,10,165,106
4702921684,2016-05-11,11,272,116
4702921684,2016-05-11,12,145,106
4702921684,2016-05-11,13,211,111
4702921684,2016-05-11,14,328,132
4702921684,2016-05-11,15,109,102
4702921684,2016-05-11,16,1016,183
4702921684,2016-05-11,17,527,158
4702921684,2016-05-11,18,2503,292
4702921684,2016-05-11,19,578,138
4702921684,2016-05-11,20,191,122
4702921684,2016-05-11,21,1013,206
4702921684,2016-05-11,22,369,141
4702921684,2016-05-11,23,0,85
4702921684,2016-05-12,0,0,85
4702921684,2016-05-12,1,9,88
4702921684,2016-05-12,2,0,85
4702921684,2016-05-12,3,0,86
4702921684,2016-05-12,4,4,87
4702921684,2016-05-12,5,0,85
4702921684,2016-05-12,6,707,164
4702921684,2016-05-12,7,224,110
4702921684,2016-05-12,8,154,103
4702921684,2016-05-12,9,814,164
4702921684,2016-05-12,10,840,163
5553957443,2016-04-12,0,2,56
5553957443,2016-04-12,1,0,55
5553957443,2016-04-12,2,0,56
5553957443,2016-04-12,3,0,55
5553957443,2016-04-12,4,0,56
5553957443,2016-04-12,5,0,55
5553957443,2016-04-12,6,248,82
5553957443,2016-04-12,7,2030,157
5553957443,2016-04-12,8,1168,109
5553957443,2016-04-12,9,64,61
5553957443,2016-04-12,10,65,61
5553957443,2016-04-12,11,52,60
5553957443,2016-04-12,12,656,92
5553957443,2016-04-12,13,459,85
5553957443,2016-04-12,14,0,57
5553957443,2016-04-12,15,80,61
5553957443,2016-04-12,16,2192,157
5553957443,2016-04-12,17,1243,123
5553957443,2016-04-12,18,321,93
5553957443,2016-04-12,19,776,101
5553957443,2016-04-12,20,330,90
5553957443,2016-04-12,21,740,104
5553957443,2016-04-12,22,534,89
5553957443,2016-04-12,23,636,111
5553957443,2016-04-13,0,61,60
5553957443,2016-04-13,1,0,55
5553957443,2016-04-13,2,0,55
5553957443,2016-04-13,3,0,55
5553957443,2016-04-13,4,0,56
5553957443,2016-04-13,5,0,55
5553957443,2016-04-13,6,0,55
5553957443,2016-04-13,7,0,55
5553957443,2016-04-13,8,121,67
5553957443,2016-04-13,9,138,67
5553957443,2016-04-13,10,189,74
5553957443,2016-04-13,11,32,60
5553957443,2016-04-13,12,120,64
5553957443,2016-04-13,13,48,63
5553957443,2016-04-13,14,29,61
5553957443,2016-04-13,15,481,98
5553957443,2016-04-13,16,367,86
5553957443,2016-04-13,17,268,80
5553957443,2016-04-13,18,119,73
5553957443,2016-04-13,19,1130,122
5553957443,2016-04-13,20,1055,129
5553957443,2016-04-13,21,415,90
5553957443,2016-04-13,22,259,83
5553957443,2016-04-13,23,0,55
5553957443,2016-04-14,0,16,57
5553957443,2016-04-14,1,12,57
5553957443,2016-04-14,2,14,58
5553957443,2016-04-14,3,11,58
5553957443,2016-04-14,4,8,57
5553957443,2016-04-14,5,125,69
5553957443,2016-04-14,6,1258,142
5553957443,2016-04-14,7,2257,155
5553957443,2016-04-14,8,0,57
5553957443,2016-04-14,9,0,56
5553957443,2016-04-14,10,107,63
5553957443,2016-04-14,11,0,56
5553957443,2016-04-14,12,95,62
5553957443,2016-04-14,13,478,85
5553957443,2016-04-14,14,2106,248
5553957443,2016-04-14,15,249,77
5553957443,2016-04-14,16,1641,136
5553957443,2016-04-14,17,5808,304
5553957443,2016-04-14,18,267,77
5553957443,2016-04-14,19,143,72
5553957443,2016-04-14,20,624,102
5553957443,2016-04-14,21,1519,138
5553957443,2016-04-14,22,247,80
5553957443,2016-04-14,23,37,60
5553957443,2016-04-15,0,6,56
5553957443,2016-04-15,1,0,55
5553957443,2016-04-15,2,0,55
5553957443,2016-04-15,3,7,57
5553957443,2016-04-15,4,0,55
5553957443,2016-04-15,5,6,57
5553957443,2016-04-15,6,860,124
5553957443,2016-04-15,7,1427,132
5553957443,2016-04-15,8,146,64
5553957443,2016-04-15,9,123,64
5553957443,2016-04-15,10,2718,180
5553957443,2016-04-15,11,1959,144
5553957443,2016-04-15,12,874,95
5553957443,2016-04-15,13,9,58
5553957443,2016-04-15,14,2183,217
5553957443,2016-04-15,15,261,77
5553957443,2016-04-15,16,3256,202
5553957443,2016-04-15,17,1035,111
5553957443,2016-04-15,18,762,103
5553957443,2016-04-15,19,484,82
5553957443,2016-04-15,20,0,55
5553957443,2016-04-15,21,148,71
5553957443,2016-04-15,22,280,84
5553957443,2016-04-15,23,12,57
5553957443,2016-04-16,0,0,55
5553957443,2016-04-16,1,8,57
5553957443,2016-04-16,2,0,56
5553957443,2016-04-16,3,10,57
5553957443,2016-04-16,4,15,58
5553957443,2016-04-16,5,8,57
5553957443,2016-04-16,6,9,57
5553957443,2016-04-16,7,9,56
5553957443,2016-04-16,8,0,55
5553957443,2016-04-16,9,65,62
5553957443,2016-04-16,10,501,94
5553957443,2016-04-16,11,18,59
5553957443,2016-04-16,12,17,59
5553957443,2016-04-16,13,280,81
5553957443,2016-04-16,14,671,104
5553957443,2016-04-16,15,564,103
5553957443,2016-04-16,16,1024,125
5553957443,2016-04-16,17,783,124
5553957443,2016-04-16,18,377,88
5553957443,2016-04-16,19,580,93
5553957443,2016-04-16,20,408,99
5553957443,2016-04-16,21,88,74
5553957443,2016-04-16,22,170,79
5553957443,2016-04-16,23,166,78
5553957443,2016-04-17,0,22,61
5553957443,2016-04-17,1,305,87
5553957443,2016-04-17,2,133,72
5553957443,2016-04-17,3,0,55
5553957443,2016-04-17,4,0,55
5553957443,2016-04-17,5,24,59
5553957443,2016-04-17,6,0,55
5553957443,2016-04-17,7,0,56
5553957443,2016-04-17,8,0,55
5553957443,2016-04-17,9,40,59
5553957443,2016-04-17,10,0,55
5553957443,2016-04-17,11,0,55
5553957443,2016-04-17,12,0,55
5553957443,2016-04-17,13,0,55
5553957443,2016-04-17,14,0,55
5553957443,2016-04-17,15,0,55
5553957443,2016-04-17,16,0,55
5553957443,2016-04-17,17,0,55
5553957443,2016-04-17,18,0,55
5553957443,2016-04-17,19,0,55
5553957443,2016-04-17,20,0,55
5553957443,2016-04-17,21,0,55
5553957443,2016-04-17,22,111,66
5553957443,2016-04-17,23,20,58
5553957443,2016-04-18,0,0,55
5553957443,2016-04-18,1,0,55
5553957443,2016-04-18,2,0,55
5553957443,2016-04-18,3,9,57
5553957443,2016-04-18,4,9,56
5553957443,2016-04-18,5,6,56
5553957443,2016-04-18,6,83,65
5553957443,2016-04-18,7,153,71
5553957443,2016-04-18,8,10,57
5553957443,2016-04-18,9,103,63
5553957443,2016-04-18,10,373,86
5553957443,2016-04-18,11,374,90
5553957443,2016-04-18,12,454,96
5553957443,2016-04-18,13,98,66
5553957443,2016-04-18,14,0,56
5553957443,2016-04-18,15,425,98
5553957443,2016-04-18,16,5,61
5553957443,2016-04-18,17,519,109
5553957443,2016-04-18,18,373,82
5553957443,2016-04-18,19,0,55
5553957443,2016-04-18,20,409,99
5553957443,2016-04-18,21,317,84
5553957443,2016-04-18,22,7,56
5553957443,2016-04-18,23,0,55
5553957443,2016-04-19,0,0,55
5553957443,2016-04-19,1,0,56
5553957443,2016-04-19,2,116,65
5553957443,2016-04-19,3,0,55
5553957443,2016-04-19,4,6,57
5553957443,2016-04-19,5,0,56
5553957443,2016-04-19,6,525,112
5553957443,2016-04-19,7,1983,153
5553957443,2016-04-19,8,950,100
5553957443,2016-04-19,9,125,69
5553957443,2016-04-19,10,6,57
5553957443,2016-04-19,11,70,59
5553957443,2016-04-19,12,2379,164
5553957443,2016-04-19,13,2277,163
5553957443,2016-04-19,14,7,58
5553957443,2016-04-19,15,2538,244
5553957443,2016-04-19,16,448,113
5553957443,2016-04-19,17,2598,174
5553957443,2016-04-19,18,554,98
5553957443,2016-04-19,19,217,84
5553957443,2016-04-19,20,120,70
5553957443,2016-04-19,21,466,99
5553957443,2016-04-19,22,97,69
5553957443,2016-04-19,23,0,55
5553957443,2016-04-20,0,0,55
5553957443,2016-04-20,1,4,57
5553957443,2016-04-20,2,16,58
5553957443,2016-04-20,3,0,55
5553957443,2016-04-20,4,17,58
5553957443,2016-04-20,5,7,57
5553957443,2016-04-20,6,96,63
5553957443,2016-04-20,7,0,55
5553957443,2016-04-20,8,11,58
5553957443,2016-04-20,9,0,55
5553957443,2016-04-20,10,144,65
5553957443,2016-04-20,11,118,65
5553957443,2016-04-20,12,479,90
5553957443,2016-04-20,13,534,96
5553957443,2016-04-20,14,135,71
5553957443,2016-04-20,15,42,61
5553957443,2016-04-20,16,114,65
5553957443,2016-04-20,17,85,64
5553957443,2016-04-20,18,38,58
5553957443,2016-04-20,19,46,62
5553957443,2016-04-20,20,349,90
5553957443,2016-04-20,21,228,76
5553957443,2016-04-20,22,239,80
5553957443,2016-04-20,23,11,57
5553957443,2016-04-21,0,0,55
5553957443,2016-04-21,1,0,55
5553957443,2016-04-21,2,111,65
5553957443,2016-04-21,3,0,56
5553957443,2016-04-21,4,0,55
5553957443,2016-04-21,5,13,58
5553957443,2016-04-21,6,410,94
5553957443,2016-04-21,7,644,96
5553957443,2016-04-21,8,1844,138
5553957443,2016-04-21,9,99,62
5553957443,2016-04-21,10,19,58
5553957443,2016-04-21,11,198,67
5553957443,2016-04-21,12,243,75
5553957443,2016-04-21,13,243,70
5553957443,2016-04-21,14,11,58
5553957443,2016-04-21,15,0,56
5553957443,2016-04-21,16,0,56
5553957443,2016-04-21,17,2325,234
5553957443,2016-04-21,18,3026,204
5553957443,2016-04-21,19,1021,102
5553957443,2016-04-21,20,9,59
5553957443,2016-04-21,21,1472,135
5553957443,2016-04-21,22,39,61
5553957443,2016-04-21,23,619,98
5553957443,2016-04-22,0,0,55
5553957443,2016-04-22,1,0,56
5553957443,2016-04-22,2,14,57
5553957443,2016-04-22,3,0,55
5553957443,2016-04-22,4,0,55
5553957443,2016-04-22,5,126,69
5553957443,2016-04-22,6,1360,138
5553957443,2016-04-22,7,1743,133
5553957443,2016-04-22,8,326,72
5553957443,2016-04-22,9,290,72
5553957443,2016-04-22,10,112,62
5553957443,2016-04-22,11,91,62
5553957443,2016-04-22,12,335,78
5553957443,2016-04-22,13,319,80
5553957443,2016-04-22,14,556,87
5553957443,2016-04-22,15,1002,132
5553957443,2016-04-22,16,1603,197
5553957443,2016-04-22,17,347,86
5553957443,2016-04-22,18,538,90
5553957443,2016-04-22,19,1419,133
5553957443,2016-04-22,20,489,86
5553957443,2016-04-22,21,736,104
5553957443,2016-04-22,22,53,67
5553957443,2016-04-22,23,211,79
